hex_id,dft_Emp_Wa,dft_Edu_Wa,dft_Hth_Wa,dft_Lei_Wa,dft_Shp_Wa,dft_Res_Wa,dft_All_Wa,dft_Emp_Cy,dft_Edu_Cy,dft_Hth_Cy,dft_Lei_Cy,dft_Shp_Cy,dft_Res_Cy,dft_All_Cy,dft_Emp_PT,dft_Edu_PT,dft_Hth_PT,dft_Lei_PT,dft_Shp_PT,dft_Res_PT,dft_All_PT,dft_Emp_Ca,dft_Edu_Ca,dft_Hth_Ca,dft_Lei_Ca,dft_Shp_Ca,dft_Res_Ca,dft_All_Ca,dft_Emp_To,dft_Edu_To,dft_Hth_To,dft_Lei_To,dft_Shp_To,dft_Res_To,dft_All_To,dft_Emp_Wa_100,dft_Edu_Wa_100,dft_Hth_Wa_100,dft_Lei_Wa_100,dft_Shp_Wa_100,dft_Res_Wa_100,dft_All_Wa_100,dft_Emp_Cy_100,dft_Edu_Cy_100,dft_Hth_Cy_100,dft_Lei_Cy_100,dft_Shp_Cy_100,dft_Res_Cy_100,dft_All_Cy_100,dft_Emp_PT_100,dft_Edu_PT_100,dft_Hth_PT_100,dft_Lei_PT_100,dft_Shp_PT_100,dft_Res_PT_100,dft_All_PT_100,dft_Emp_Ca_100,dft_Edu_Ca_100,dft_Hth_Ca_100,dft_Lei_Ca_100,dft_Shp_Ca_100,dft_Res_Ca_100,dft_All_Ca_100,dft_Emp_To_100,dft_Edu_To_100,dft_Hth_To_100,dft_Lei_To_100,dft_Shp_To_100,dft_Res_To_100,dft_All_To_100
SD00809,9.21,3.8,1.95,12.77,3.44,21.8,8.04,35.48,22.54,13.2,29.3,19.61,43.0,30.83,15.71,15.07,7.94,17.5,7.42,23.97,14.26,70.56,42.2,42.95,55.51,46.95,77.62,58.08,17.11,9.64,5.6,16.37,6.25,24.72,13.12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SD00797,9.21,3.8,1.95,12.77,3.44,21.8,8.04,35.48,22.54,13.2,29.3,19.61,43.0,30.83,15.71,15.07,7.94,17.5,7.42,23.97,14.26,70.56,42.2,42.95,55.51,46.95,77.62,58.08,17.11,9.64,5.6,16.37,6.25,24.72,13.12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SD00786,8.0,12.05,1.31,14.76,2.71,18.32,9.83,36.33,26.71,10.79,29.81,17.26,43.44,31.46,14.26,17.21,5.33,16.86,5.62,18.79,13.08,71.78,46.35,46.26,59.4,51.31,78.81,61.22,16.03,15.11,3.83,16.95,4.9,20.75,13.28,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CW02010,5.6,28.46,0.01,18.82,1.24,11.3,13.41,38.1,34.92,5.95,30.91,12.53,44.4,32.76,11.4,21.42,0.09,15.61,2.01,8.41,10.73,74.24,54.75,53.07,67.33,60.23,81.21,67.62,13.91,25.95,0.27,18.17,2.19,12.76,13.58,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,1.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CW01987,9.4,10.98,0.0,20.68,1.22,12.62,9.7,41.71,21.41,8.73,34.86,14.33,48.56,33.87,16.24,13.05,2.75,18.8,4.35,14.47,12.5,73.97,54.3,59.79,71.52,65.66,81.16,70.33,18.37,12.49,1.8,20.84,3.45,16.54,13.11,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00165,22.99,43.31,2.03,38.02,31.19,38.08,35.11,48.81,52.07,15.22,48.57,44.6,57.85,49.32,42.99,55.54,35.25,49.53,44.39,48.22,46.84,72.31,77.8,67.43,81.31,83.16,79.59,79.82,39.55,49.25,20.41,44.49,38.54,44.73,42.43,2.0,21.0,2.0,12.0,7.0,3.0,8.0,4.0,11.0,2.0,8.0,5.0,4.0,5.0,6.0,14.0,8.0,14.0,9.0,9.0,9.0,7.0,35.0,9.0,30.0,14.0,8.0,14.0,5.0,17.0,5.0,12.0,8.0,4.0,9.0
MD00124,22.88,42.15,2.14,37.16,30.53,37.94,34.42,48.65,51.74,14.89,48.17,44.03,57.68,49.02,42.06,53.82,33.23,47.71,41.78,47.31,45.17,72.19,77.09,66.49,80.59,82.47,79.48,79.3,38.9,47.89,19.36,43.19,36.9,44.23,41.25,2.0,20.0,2.0,11.0,7.0,3.0,8.0,4.0,11.0,1.0,8.0,5.0,4.0,5.0,6.0,13.0,8.0,12.0,8.0,7.0,8.0,6.0,30.0,8.0,28.0,13.0,7.0,12.0,5.0,16.0,4.0,11.0,8.0,4.0,8.0
MD00085,24.77,40.86,2.3,33.43,32.18,40.74,34.46,49.69,52.83,17.84,47.74,47.17,58.74,50.22,43.22,54.81,36.15,48.11,45.38,48.31,46.86,72.26,78.8,67.98,81.71,84.06,79.55,80.28,40.22,47.69,21.11,41.74,39.6,46.07,42.25,2.0,19.0,2.0,8.0,7.0,3.0,8.0,7.0,12.0,2.0,8.0,6.0,6.0,5.0,7.0,14.0,9.0,12.0,10.0,9.0,9.0,7.0,40.0,10.0,33.0,16.0,7.0,15.0,5.0,16.0,5.0,10.0,9.0,5.0,9.0
WI02944,29.35,30.39,3.65,21.3,31.2,48.08,30.64,52.33,55.08,27.56,47.19,52.96,61.57,52.99,43.8,51.31,37.27,43.33,45.3,48.52,45.74,72.2,81.92,70.9,82.89,86.17,79.51,81.61,41.97,40.82,22.64,34.12,39.42,49.75,40.36,5.0,10.0,2.0,2.0,7.0,7.0,6.0,14.0,12.0,4.0,7.0,8.0,14.0,8.0,7.0,12.0,9.0,10.0,10.0,9.0,9.0,6.0,64.0,13.0,39.0,22.0,7.0,20.0,6.0,11.0,6.0,5.0,9.0,7.0,8.0
WI02868,25.64,9.48,5.04,20.67,10.97,45.59,18.18,52.25,48.66,36.34,49.68,41.11,62.12,50.73,40.57,37.31,26.9,34.7,27.21,45.46,35.8,72.92,81.89,77.08,82.67,83.45,80.11,81.31,39.07,23.52,17.98,29.8,20.65,47.23,30.02,3.0,1.0,3.0,1.0,1.0,6.0,1.0,13.0,9.0,8.0,8.0,4.0,16.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,9.0,64.0,30.0,37.0,14.0,10.0,18.0,5.0,2.0,4.0,3.0,2.0,6.0,3.0
MD00018,20.02,19.47,1.86,19.43,7.31,34.73,17.49,49.91,44.76,18.66,40.43,28.39,59.0,45.01,33.12,31.64,17.0,29.3,17.36,37.15,28.16,72.19,69.43,60.52,73.12,70.24,79.2,72.98,32.71,26.13,10.64,25.89,13.42,38.12,25.29,1.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,7.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,13.0,4.0,8.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
MD00005,20.02,19.46,1.87,19.43,7.32,34.74,17.49,49.92,44.77,18.68,40.44,28.41,59.0,45.02,33.13,31.65,17.01,29.3,17.37,37.16,28.17,72.19,69.44,60.54,73.13,70.26,79.2,72.99,32.72,26.13,10.65,25.9,13.43,38.13,25.3,1.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,7.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,13.0,4.0,8.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
WI02644,24.73,25.01,6.24,29.8,39.97,44.12,32.35,51.86,45.96,33.47,52.04,60.09,61.02,53.54,45.15,43.26,29.39,40.58,41.8,46.54,43.01,72.4,70.72,67.24,76.41,82.36,79.36,77.76,41.75,34.07,19.73,36.81,41.95,46.97,39.67,2.0,6.0,3.0,6.0,11.0,5.0,6.0,13.0,7.0,6.0,10.0,12.0,12.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,14.0,9.0,13.0,13.0,6.0,10.0,6.0,6.0,5.0,7.0,9.0,5.0,7.0
WI02566,26.14,26.4,9.35,33.08,42.95,45.68,34.7,51.04,42.52,30.32,48.02,57.88,60.09,51.56,49.64,46.62,34.72,45.29,46.34,50.26,47.34,71.62,64.16,61.83,70.98,78.05,78.55,74.09,44.83,36.06,23.82,40.23,45.47,49.35,42.7,4.0,7.0,4.0,8.0,12.0,6.0,8.0,11.0,5.0,5.0,8.0,11.0,9.0,7.0,18.0,9.0,8.0,11.0,10.0,12.0,10.0,3.0,6.0,5.0,6.0,8.0,2.0,5.0,9.0,7.0,6.0,10.0,11.0,7.0,9.0
WI02485,30.73,29.56,26.13,39.9,39.74,49.11,37.49,52.13,46.64,45.48,59.87,56.77,60.54,54.61,50.38,49.62,44.35,50.71,44.34,50.86,48.83,73.18,67.26,72.31,79.05,79.19,79.88,77.53,46.48,39.21,36.78,46.74,42.96,51.24,44.84,6.0,9.0,12.0,13.0,11.0,8.0,9.0,13.0,8.0,13.0,19.0,10.0,11.0,10.0,19.0,10.0,13.0,15.0,9.0,14.0,10.0,10.0,9.0,15.0,21.0,9.0,10.0,9.0,12.0,9.0,12.0,14.0,10.0,8.0,10.0
WI02402,32.69,33.09,30.42,43.33,40.78,50.76,39.99,52.23,48.96,48.82,62.91,57.52,60.66,55.65,49.54,51.08,45.47,51.99,45.23,50.39,49.25,73.65,68.91,75.05,81.45,80.0,80.28,78.75,46.39,41.82,39.36,49.09,43.91,51.78,46.15,7.0,12.0,13.0,16.0,11.0,9.0,11.0,13.0,9.0,15.0,26.0,11.0,11.0,11.0,18.0,12.0,14.0,17.0,10.0,13.0,11.0,12.0,12.0,22.0,31.0,10.0,11.0,11.0,11.0,12.0,13.0,16.0,10.0,8.0,11.0
WI02317,30.35,27.06,27.37,36.97,33.76,48.37,34.44,52.72,47.38,49.73,62.81,55.13,60.8,55.27,49.31,47.84,44.06,48.71,38.63,49.63,46.33,73.79,69.45,76.26,82.23,80.1,80.41,79.12,45.79,37.18,37.31,44.73,37.32,50.34,42.37,6.0,7.0,12.0,11.0,8.0,7.0,8.0,14.0,8.0,16.0,25.0,9.0,11.0,10.0,17.0,9.0,13.0,13.0,7.0,11.0,9.0,12.0,13.0,26.0,35.0,10.0,12.0,12.0,11.0,8.0,12.0,12.0,8.0,7.0,9.0
WI02234,29.54,25.47,25.76,36.15,31.91,47.3,33.02,52.64,45.81,48.13,61.56,53.54,60.73,54.52,48.21,45.9,42.26,47.51,37.21,48.81,44.98,73.8,68.5,75.22,81.65,79.44,80.42,78.65,44.9,35.42,35.6,43.68,35.69,49.47,41.04,5.0,6.0,11.0,11.0,7.0,7.0,7.0,14.0,7.0,14.0,22.0,8.0,11.0,9.0,15.0,8.0,12.0,12.0,6.0,9.0,8.0,12.0,11.0,23.0,32.0,9.0,12.0,11.0,9.0,7.0,11.0,11.0,7.0,7.0,8.0
WI02154,21.11,8.23,7.5,25.28,12.37,36.22,17.55,53.05,31.07,34.91,48.95,41.42,60.83,48.47,42.07,29.07,26.83,37.45,25.68,44.7,34.85,74.84,62.25,65.25,77.14,74.74,81.31,75.5,39.14,18.4,18.95,33.08,20.52,42.49,29.08,1.0,1.0,4.0,3.0,1.0,2.0,1.0,14.0,1.0,7.0,8.0,4.0,11.0,4.0,6.0,2.0,5.0,6.0,3.0,5.0,4.0,17.0,5.0,7.0,15.0,5.0,18.0,6.0,5.0,1.0,4.0,5.0,2.0,3.0,2.0
WI02076,19.14,4.15,3.14,22.55,7.79,33.64,13.88,53.24,27.76,32.11,46.04,38.94,60.92,47.19,41.06,25.42,23.5,35.3,23.24,44.1,32.8,75.15,61.08,63.01,76.22,73.82,81.58,74.9,38.08,14.53,15.18,30.62,17.12,41.03,26.44,1.0,1.0,2.0,2.0,1.0,2.0,0.0,15.0,1.0,6.0,6.0,3.0,12.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,18.0,4.0,6.0,13.0,5.0,20.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI01999,19.14,4.15,3.14,22.55,7.79,33.64,13.88,53.24,27.76,32.11,46.04,38.94,60.92,47.19,41.06,25.42,23.5,35.3,23.24,44.1,32.8,75.15,61.08,63.01,76.22,73.82,81.58,74.9,38.08,14.53,15.18,30.62,17.12,41.03,26.44,1.0,1.0,2.0,2.0,1.0,2.0,0.0,15.0,1.0,6.0,6.0,3.0,12.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,18.0,4.0,6.0,13.0,5.0,20.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI01924,19.14,4.15,3.14,22.55,7.79,33.64,13.88,53.24,27.76,32.11,46.04,38.94,60.92,47.19,41.06,25.42,23.5,35.3,23.24,44.1,32.8,75.15,61.08,63.01,76.22,73.82,81.58,74.9,38.08,14.53,15.18,30.62,17.12,41.03,26.44,1.0,1.0,2.0,2.0,1.0,2.0,0.0,15.0,1.0,6.0,6.0,3.0,12.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,18.0,4.0,6.0,13.0,5.0,20.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI01850,21.0,7.25,7.87,19.88,25.05,36.88,20.14,53.07,31.52,36.96,50.4,53.86,60.34,50.81,50.74,36.56,35.63,43.24,39.9,52.54,44.26,75.2,57.97,66.11,76.19,80.93,81.59,76.81,44.67,21.11,23.92,33.71,33.98,46.42,35.22,1.0,1.0,4.0,1.0,5.0,3.0,2.0,14.0,1.0,8.0,9.0,9.0,10.0,6.0,20.0,4.0,8.0,10.0,8.0,18.0,8.0,18.0,3.0,8.0,13.0,11.0,20.0,8.0,9.0,2.0,6.0,5.0,6.0,5.0,5.0
WI01776,21.38,8.03,9.33,21.35,27.41,37.16,21.46,52.92,31.39,37.25,51.03,55.15,60.17,51.02,51.3,37.48,36.77,44.22,41.39,52.98,45.19,75.16,57.54,66.35,76.12,81.39,81.55,76.88,45.09,21.91,25.17,34.87,35.86,46.74,36.25,2.0,1.0,4.0,2.0,6.0,3.0,2.0,14.0,1.0,8.0,9.0,9.0,9.0,6.0,21.0,4.0,9.0,10.0,8.0,19.0,8.0,18.0,2.0,8.0,13.0,12.0,20.0,8.0,9.0,2.0,7.0,6.0,7.0,5.0,5.0
WI01704,23.45,12.52,16.76,28.87,31.32,39.37,26.0,52.54,30.93,38.69,51.79,54.12,59.74,50.73,50.9,39.06,39.0,47.08,42.34,52.63,46.09,74.93,55.92,67.05,75.09,80.69,81.31,76.24,45.25,24.92,29.63,39.58,38.04,47.55,38.51,2.0,2.0,7.0,5.0,7.0,3.0,3.0,14.0,1.0,9.0,10.0,9.0,8.0,6.0,20.0,5.0,10.0,12.0,8.0,18.0,9.0,17.0,2.0,9.0,10.0,11.0,18.0,7.0,10.0,2.0,9.0,9.0,8.0,6.0,7.0
WI01632,24.98,16.72,24.87,45.1,36.79,39.74,32.24,50.72,28.22,37.1,56.38,53.46,58.56,50.06,48.39,37.77,40.69,50.55,40.16,50.54,44.99,74.98,58.98,70.93,78.05,83.68,81.35,78.28,43.72,26.43,33.97,48.65,39.37,46.64,40.37,3.0,3.0,11.0,18.0,9.0,3.0,6.0,10.0,1.0,8.0,13.0,8.0,5.0,5.0,15.0,4.0,11.0,15.0,8.0,14.0,8.0,17.0,3.0,13.0,17.0,15.0,18.0,11.0,8.0,2.0,10.0,16.0,9.0,5.0,8.0
WI01556,22.22,18.18,14.72,41.04,38.17,39.46,31.5,49.87,28.9,29.78,54.07,53.49,57.72,49.2,39.82,33.53,28.81,43.72,35.47,43.53,38.36,74.41,57.56,64.12,74.31,80.06,80.79,75.73,37.49,25.42,22.93,43.36,37.64,43.16,36.55,2.0,3.0,6.0,14.0,10.0,3.0,6.0,7.0,1.0,5.0,12.0,8.0,4.0,5.0,5.0,3.0,6.0,10.0,6.0,5.0,5.0,15.0,2.0,6.0,9.0,10.0,14.0,7.0,4.0,2.0,6.0,11.0,8.0,4.0,5.0
WI01480,19.06,19.94,2.95,36.12,39.71,39.2,30.61,48.9,29.72,21.31,51.24,53.42,56.75,48.19,29.79,28.63,14.93,35.7,30.04,35.34,30.63,73.73,55.79,56.07,69.81,75.7,80.12,72.67,30.22,24.29,10.09,37.07,35.6,39.13,32.08,1.0,3.0,2.0,11.0,11.0,3.0,6.0,5.0,1.0,3.0,9.0,8.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,12.0,2.0,2.0,4.0,6.0,11.0,3.0,2.0,2.0,2.0,7.0,7.0,3.0,3.0
WI01403,19.28,20.31,2.62,35.3,38.66,39.28,30.27,48.75,29.53,20.48,50.31,52.0,56.57,47.69,27.84,27.56,13.44,34.15,28.7,33.91,29.1,73.75,56.24,55.26,69.12,75.08,80.13,72.35,29.0,24.01,9.11,35.89,34.38,38.48,31.1,1.0,4.0,2.0,10.0,10.0,3.0,5.0,4.0,1.0,2.0,9.0,8.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,12.0,2.0,2.0,4.0,6.0,11.0,3.0,1.0,2.0,2.0,6.0,6.0,2.0,3.0
WI01326,16.96,13.88,1.0,24.52,22.71,37.18,21.27,46.65,26.0,14.19,42.39,40.61,54.1,42.81,22.71,22.33,8.62,25.59,19.58,29.83,22.48,73.57,49.18,47.74,62.28,66.81,79.95,67.28,24.9,18.22,5.6,26.42,22.07,35.41,23.66,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
WI01249,14.7,6.37,0.0,12.23,7.71,33.48,11.83,45.48,23.3,9.61,34.74,31.36,52.64,38.96,21.45,18.5,8.24,19.44,13.88,28.68,18.93,75.31,49.61,46.28,62.16,67.16,81.5,67.91,23.42,12.48,4.79,17.5,12.0,33.06,17.73,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
WI01174,10.36,1.2,0.0,11.37,5.51,18.83,7.46,42.92,10.46,5.24,28.87,17.61,49.42,32.52,17.21,9.86,4.04,16.21,7.33,21.23,13.24,75.86,50.11,49.8,64.15,66.02,81.95,68.42,19.37,5.4,2.36,15.09,7.04,22.62,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI01101,9.98,0.76,0.0,11.31,5.33,17.56,7.09,42.7,9.34,4.86,28.36,16.42,49.14,31.96,16.84,9.11,3.67,15.93,6.76,20.58,12.74,75.9,50.14,50.1,64.31,65.91,81.99,68.45,19.02,4.79,2.15,14.89,6.61,21.71,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI01028,9.08,1.61,0.0,15.11,5.17,18.91,7.98,41.01,12.05,4.44,30.66,16.24,47.84,31.8,16.2,9.8,3.36,17.66,7.04,19.69,12.92,75.83,49.53,46.51,63.91,62.67,81.91,67.15,18.17,5.67,1.97,17.56,6.67,21.81,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI00958,7.08,3.45,0.0,23.65,4.75,21.92,9.93,37.2,17.96,3.52,35.79,15.75,44.9,31.38,14.79,11.25,2.62,21.55,7.59,17.66,13.27,75.65,47.93,38.35,62.89,55.26,81.71,64.13,16.29,7.58,1.54,23.55,6.73,21.99,13.41,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00895,7.94,2.26,0.0,23.04,3.6,21.13,9.2,37.08,13.74,3.69,35.05,14.09,44.4,30.31,15.13,9.14,1.89,21.69,5.89,16.99,12.53,75.21,43.37,36.49,60.41,52.78,81.31,62.16,16.68,5.83,1.15,23.3,5.28,21.27,12.64,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00831,8.15,1.98,0.0,22.9,3.32,20.94,9.02,37.05,12.74,3.73,34.88,13.7,44.29,30.06,15.21,8.64,1.71,21.73,5.49,16.83,12.36,75.11,42.3,36.05,59.82,52.19,81.21,61.69,16.77,5.41,1.06,23.24,4.94,21.1,12.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00776,7.04,3.51,0.0,23.68,4.81,21.96,9.97,37.21,18.16,3.51,35.83,15.83,44.92,31.43,14.77,11.35,2.66,21.54,7.67,17.69,13.31,75.67,48.15,38.44,63.01,55.38,81.73,64.23,16.27,7.66,1.56,23.56,6.8,22.02,13.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00726,8.34,9.39,0.0,24.65,7.69,22.71,12.84,37.28,23.12,3.8,37.31,18.08,44.93,32.75,15.48,15.56,4.04,23.65,11.03,19.18,15.6,75.84,51.26,39.96,64.56,57.25,81.9,65.57,17.02,12.81,2.32,25.13,9.9,23.06,15.9,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SG00582,12.22,26.99,0.0,27.54,16.33,24.94,21.44,37.49,37.98,4.66,41.73,24.81,44.97,36.69,17.6,28.18,8.19,29.97,21.09,23.65,22.44,76.35,60.58,44.53,69.2,62.86,82.4,69.59,19.28,28.24,4.58,29.83,19.17,26.17,23.22,0.0,7.0,0.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,27.0,4.0,0.0,4.0,1.0,26.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0
SG00543,12.21,22.83,0.0,27.29,16.46,24.32,20.24,37.24,35.88,4.67,41.03,24.91,44.8,36.19,16.61,25.96,7.53,29.24,20.66,22.85,21.45,76.2,59.05,43.74,68.72,62.23,82.27,69.06,18.61,24.99,4.23,29.31,19.01,25.5,22.18,0.0,5.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,26.0,3.0,0.0,3.0,1.0,26.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0
SG00503,12.16,5.45,0.0,26.24,16.98,21.72,15.24,36.21,27.11,4.72,38.1,25.35,44.09,34.08,12.49,16.68,4.78,26.19,18.85,19.51,17.32,75.56,52.67,40.44,66.71,59.62,81.73,66.82,15.81,11.43,2.75,27.13,18.36,22.69,17.85,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,2.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
SG00463,12.16,5.45,0.0,26.24,16.98,21.72,15.24,36.21,27.11,4.72,38.1,25.35,44.09,34.08,12.49,16.68,4.78,26.19,18.85,19.51,17.32,75.56,52.67,40.44,66.71,59.62,81.73,66.82,15.81,11.43,2.75,27.13,18.36,22.69,17.85,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,2.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
SG00422,12.38,8.56,0.0,26.68,17.78,22.49,16.51,36.66,28.56,4.88,38.23,25.9,44.52,34.63,12.73,17.86,4.71,26.46,18.75,19.83,17.63,75.26,51.94,39.57,65.56,58.3,81.49,65.97,16.08,13.65,2.72,27.46,18.7,23.23,18.57,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
SG00381,14.37,37.41,0.0,30.81,25.2,29.64,28.26,40.88,42.02,6.41,39.43,31.0,48.54,39.74,14.97,28.85,4.08,28.95,17.84,22.81,20.54,72.52,45.16,31.47,54.89,46.09,79.31,58.1,18.55,34.2,2.43,30.56,21.83,28.22,25.2,0.0,15.0,0.0,6.0,5.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,1.0
SG00341,14.37,37.41,0.0,30.81,25.2,29.64,28.26,40.88,42.02,6.41,39.43,31.0,48.54,39.74,14.97,28.85,4.08,28.95,17.84,22.81,20.54,72.52,45.16,31.47,54.89,46.09,79.31,58.1,18.55,34.2,2.43,30.56,21.83,28.22,25.2,0.0,15.0,0.0,6.0,5.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,1.0
