hex_id,Edu_PT,Edu_Cy,Edu_Wa,Edu_Ca,Edu_To,Emp_PT,Emp_Cy,Emp_Wa,Emp_Ca,Emp_To,Hth_PT,Hth_Cy,Hth_Wa,Hth_Ca,Hth_To,HSt_PT,HSt_Cy,HSt_Wa,HSt_Ca,HSt_To,All_PT,All_Cy,All_Wa,All_Ca,All_To,Edu_PT_100,Edu_Cy_100,Edu_Wa_100,Edu_Ca_100,Edu_To_100,Emp_PT_100,Emp_Cy_100,Emp_Wa_100,Emp_Ca_100,Emp_To_100,Hth_PT_100,Hth_Cy_100,Hth_Wa_100,Hth_Ca_100,Hth_To_100,HSt_PT_100,HSt_Cy_100,HSt_Wa_100,HSt_Ca_100,HSt_To_100,All_PT_100,All_Cy_100,All_Wa_100,All_Ca_100,All_To_100
WI02039,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01963,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01889,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01815,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01741,57.79,32.82,34.76,2.0,46.84,69.06,47.31,2.0,2.0,53.17,58.92,42.6,34.08,2.0,50.1,52.45,22.56,2.0,2.0,41.64,56.74,30.0,27.73,2.0,46.64,14.0,5.0,5.0,50.0,6.0,14.0,6.0,14.0,50.0,10.0,22.0,9.0,8.0,50.0,10.0,17.0,7.0,2.0,50.0,7.0,15.0,7.0,4.0,50.0,7.0
WI01669,58.73,34.75,39.09,2.0,48.13,69.09,47.89,2.0,2.0,53.38,60.73,42.98,42.39,2.0,51.53,51.84,23.74,2.0,2.0,41.41,56.97,31.49,31.55,2.0,47.29,15.0,8.0,7.0,50.0,7.0,14.0,7.0,14.0,50.0,11.0,28.0,9.0,14.0,50.0,11.0,16.0,7.0,2.0,50.0,7.0,16.0,7.0,4.0,50.0,7.0
WI01596,2.0,2.0,27.11,2.0,9.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,32.6,2.0,11.92,2.0,2.0,2.0,2.0,2.0,2.0,2.0,22.39,2.0,8.06,2.0,2.0,3.0,50.0,2.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,7.0,50.0,3.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,3.0,50.0,2.0
WI01520,2.0,32.64,27.95,2.0,25.88,2.0,2.0,2.0,2.0,2.0,2.0,34.86,27.72,2.0,28.32,2.0,2.0,2.0,2.0,2.0,2.0,26.21,22.41,2.0,21.14,2.0,5.0,3.0,50.0,3.0,2.0,3.0,14.0,50.0,2.0,2.0,7.0,5.0,50.0,4.0,2.0,4.0,2.0,50.0,2.0,2.0,5.0,3.0,50.0,3.0
WI01443,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI01366,42.98,32.82,28.1,2.0,37.84,51.84,2.0,2.0,2.0,35.37,44.25,34.38,27.34,2.0,38.73,39.73,2.0,2.0,2.0,30.59,42.56,26.29,22.47,2.0,36.13,4.0,5.0,3.0,50.0,4.0,4.0,3.0,14.0,50.0,4.0,6.0,7.0,5.0,50.0,5.0,6.0,4.0,2.0,50.0,4.0,5.0,5.0,3.0,50.0,4.0
