hex_id,Edu_PT,Edu_Cy,Edu_Wa,Edu_Ca,Edu_To,Emp_PT,Emp_Cy,Emp_Wa,Emp_Ca,Emp_To,Hth_PT,Hth_Cy,Hth_Wa,Hth_Ca,Hth_To,HSt_PT,HSt_Cy,HSt_Wa,HSt_Ca,HSt_To,All_PT,All_Cy,All_Wa,All_Ca,All_To,Edu_PT_100,Edu_Cy_100,Edu_Wa_100,Edu_Ca_100,Edu_To_100,Emp_PT_100,Emp_Cy_100,Emp_Wa_100,Emp_Ca_100,Emp_To_100,Hth_PT_100,Hth_Cy_100,Hth_Wa_100,Hth_Ca_100,Hth_To_100,HSt_PT_100,HSt_Cy_100,HSt_Wa_100,HSt_Ca_100,HSt_To_100,All_PT_100,All_Cy_100,All_Wa_100,All_Ca_100,All_To_100
BA00064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
BA00039,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
BA00019,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
BA00005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,98.0,100.0,100.0,98.0,97.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0,100.0
SG00865,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,98.0,100.0,100.0,98.0,97.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0,100.0
SG00817,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00794,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00772,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00750,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00728,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00707,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00687,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00661,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00632,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00599,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00559,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00519,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00479,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00439,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00398,4.0,0.0,0.0,0.0,0.42,1.0,0.0,0.0,0.0,4.08,1.0,1.0,1.0,0.0,7.49,1.0,1.0,1.0,0.0,6.6,14.98,0.0,0.0,0.0,1.25,100.0,0.0,0.0,0.0,100.0,98.0,0.0,0.0,0.0,100.0,98.0,96.0,98.0,0.0,100.0,98.0,96.0,98.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
SG00357,4.88,0.0,0.0,0.0,1.13,1.0,0.0,0.0,0.0,4.82,1.0,1.0,1.0,0.0,5.97,1.0,1.0,1.0,0.0,4.94,17.67,0.0,0.0,0.0,2.54,100.0,0.0,0.0,0.0,100.0,98.0,0.0,0.0,0.0,100.0,98.0,96.0,98.0,0.0,100.0,98.0,96.0,98.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
SG00317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,98.0,100.0,100.0,98.0,97.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,96.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0,100.0
SG00278,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
SG00241,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.0,97.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,96.0,98.0,0.0,0.0,98.0,98.0,98.0,0.0,0.0
